,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,Game_Type,UID_STG,PIE,PER,SALARY
411,2019-20,1626259,Malcolm Miller,1610612761,TOR,Toronto Raptors,21900439,2019-12-22T00:00:00,TOR vs. DAL,W,16.95,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,29.0,0,0,Regular Season,2019-2016106127610021900439,5.699481865,10.01982301,1588231.0
412,2019-20,1627832,Fred VanVleet,1610612761,TOR,Toronto Raptors,21900439,2019-12-22T00:00:00,TOR vs. DAL,W,27.58333333,2.0,13.0,0.154,1.0,7.0,0.14300000000000002,5.0,6.0,0.833,1.0,2.0,3.0,1.0,4.0,1.0,0.0,1.0,1.0,4.0,10.0,-20.0,0,0,Regular Season,2019-2016106127610021900439,-2.590673575,-2.500169184,9346153.0
413,2019-20,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,21900439,2019-12-22T00:00:00,TOR vs. DAL,W,29.2,3.0,8.0,0.375,0.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,2.0,3.0,0.0,0.0,1.0,3.0,0.0,6.0,-27.0,0,0,Regular Season,2019-2016106127610021900439,2.590673575,1.049520548,2281800.0
414,2019-20,1627832,Fred VanVleet,1610612761,TOR,Toronto Raptors,21900423,2019-12-20T00:00:00,TOR vs. WAS,W,33.63333333,6.0,18.0,0.33299999999999996,1.0,4.0,0.25,5.0,7.0,0.7140000000000001,0.0,9.0,9.0,8.0,2.0,1.0,0.0,0.0,1.0,6.0,18.0,5.0,0,0,Regular Season,2019-2016106127610021900423,18.53658537,18.72214073,9346153.0
415,2019-20,200768,Kyle Lowry,1610612761,TOR,Toronto Raptors,21900423,2019-12-20T00:00:00,TOR vs. WAS,W,40.76666667,7.0,14.0,0.5,3.0,7.0,0.429,9.0,11.0,0.818,0.0,4.0,4.0,9.0,5.0,1.0,0.0,1.0,5.0,7.0,26.0,1.0,0,0,Regular Season,2019-2016106127610021900423,20.48780488,22.89117743,34996296.0
416,2019-20,1628449,Chris Boucher,1610612761,TOR,Toronto Raptors,21900423,2019-12-20T00:00:00,TOR vs. WAS,W,12.8,1.0,4.0,0.25,0.0,1.0,0.0,2.0,2.0,1.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,-3.0,0,0,Regular Season,2019-2016106127610021900423,1.463414634,12.3040625,1588231.0
417,2019-20,1626259,Malcolm Miller,1610612761,TOR,Toronto Raptors,21900423,2019-12-20T00:00:00,TOR vs. WAS,W,13.66666667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,Regular Season,2019-2016106127610021900423,-1.951219512,-4.304707317,1588231.0
418,2019-20,1629056,Terence Davis,1610612761,TOR,Toronto Raptors,21900423,2019-12-20T00:00:00,TOR vs. WAS,W,17.76666667,3.0,4.0,0.75,2.0,3.0,0.667,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,8.0,0.0,0,0,Regular Season,2019-2016106127610021900423,6.829268292999999,16.62849906,898310.0
419,2019-20,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,21900423,2019-12-20T00:00:00,TOR vs. WAS,W,32.6,6.0,11.0,0.545,2.0,5.0,0.4,4.0,6.0,0.667,2.0,5.0,7.0,2.0,2.0,0.0,0.0,0.0,4.0,3.0,18.0,10.0,0,0,Regular Season,2019-2016106127610021900423,12.68292683,18.86506135,2281800.0
420,2019-20,201586,Serge Ibaka,1610612761,TOR,Toronto Raptors,21900423,2019-12-20T00:00:00,TOR vs. WAS,W,35.85,7.0,10.0,0.7,2.0,3.0,0.667,7.0,10.0,0.7,1.0,9.0,10.0,1.0,2.0,0.0,3.0,0.0,2.0,6.0,23.0,6.0,1,0,Regular Season,2019-2016106127610021900423,24.390243899999998,28.91531381,23271604.0
421,2019-20,1626178,Rondae Hollis-Jefferson,1610612761,TOR,Toronto Raptors,21900423,2019-12-20T00:00:00,TOR vs. WAS,W,19.08333333,4.0,8.0,0.5,1.0,2.0,0.5,5.0,6.0,0.833,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,2.0,3.0,14.0,-2.0,0,0,Regular Season,2019-2016106127610021900423,11.70731707,27.91168559,2500000.0
422,2019-20,1626259,Malcolm Miller,1610612761,TOR,Toronto Raptors,21900408,2019-12-18T00:00:00,TOR @ DET,W,0.271666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Regular Season,2019-2016106127610021900408,0.0,0.0,1588231.0
423,2019-20,1628449,Chris Boucher,1610612761,TOR,Toronto Raptors,21900408,2019-12-18T00:00:00,TOR @ DET,W,6.2016666670000005,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-3.0,0,0,Regular Season,2019-2016106127610021900408,0.9523809520000001,4.840150497,1588231.0
424,2019-20,1626181,Norman Powell,1610612761,TOR,Toronto Raptors,21900408,2019-12-18T00:00:00,TOR @ DET,W,33.08333333,2.0,7.0,0.28600000000000003,1.0,4.0,0.25,4.0,4.0,1.0,1.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,3.0,9.0,11.0,0,0,Regular Season,2019-2016106127610021900408,6.19047619,7.939768262,10116576.0
425,2019-20,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,21900408,2019-12-18T00:00:00,TOR @ DET,W,35.145,10.0,23.0,0.435,6.0,11.0,0.545,0.0,0.0,0.0,0.0,5.0,5.0,3.0,2.0,1.0,4.0,1.0,5.0,0.0,26.0,7.0,0,0,Regular Season,2019-2016106127610021900408,16.19047619,24.32013089,2351839.0
426,2019-20,201188,Marc Gasol,1610612761,TOR,Toronto Raptors,21900408,2019-12-18T00:00:00,TOR @ DET,W,7.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,Regular Season,2019-2016106127610021900408,1.904761905,10.74980645,25595700.0
427,2019-20,1626178,Rondae Hollis-Jefferson,1610612761,TOR,Toronto Raptors,21900408,2019-12-18T00:00:00,TOR @ DET,W,13.46833333,2.0,4.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,1.0,2.0,3.0,1.0,1.0,3.0,0.0,1.0,3.0,3.0,5.0,-1.0,0,0,Regular Season,2019-2016106127610021900408,4.285714286,20.77072145,2500000.0
428,2019-20,1629056,Terence Davis,1610612761,TOR,Toronto Raptors,21900408,2019-12-18T00:00:00,TOR @ DET,W,12.25,2.0,4.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0,0,Regular Season,2019-2016106127610021900408,2.857142857,7.320571429,898310.0
429,2019-20,200768,Kyle Lowry,1610612761,TOR,Toronto Raptors,21900408,2019-12-18T00:00:00,TOR @ DET,W,39.4,5.0,17.0,0.294,3.0,6.0,0.5,7.0,8.0,0.875,3.0,7.0,10.0,10.0,3.0,2.0,1.0,2.0,2.0,4.0,20.0,15.0,1,1,Regular Season,2019-2016106127610021900408,21.904761899999997,23.87307107,34996296.0
430,2019-20,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,21900408,2019-12-18T00:00:00,TOR @ DET,W,34.565,7.0,12.0,0.583,2.0,5.0,0.4,3.0,3.0,1.0,0.0,8.0,8.0,3.0,2.0,0.0,1.0,2.0,4.0,2.0,19.0,9.0,0,0,Regular Season,2019-2016106127610021900408,18.57142857,21.23118762,2281800.0
431,2019-20,201586,Serge Ibaka,1610612761,TOR,Toronto Raptors,21900408,2019-12-18T00:00:00,TOR @ DET,W,30.84833333,10.0,18.0,0.556,1.0,4.0,0.25,4.0,5.0,0.8,7.0,6.0,13.0,2.0,0.0,1.0,0.0,0.0,5.0,3.0,25.0,17.0,1,0,Regular Season,2019-2016106127610021900408,22.38095238,37.75176401,23271604.0
432,2019-20,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,21900395,2019-12-16T00:00:00,TOR vs. CLE,W,35.51666667,13.0,24.0,0.542,5.0,8.0,0.625,2.0,2.0,1.0,0.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0,2.0,3.0,33.0,16.0,0,0,Regular Season,2019-2016106127610021900395,18.18181818,30.79143125,2351839.0
433,2019-20,1629608,Dewan Hernandez,1610612761,TOR,Toronto Raptors,21900395,2019-12-16T00:00:00,TOR vs. CLE,W,1.8666666669999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0,0,Regular Season,2019-2016106127610021900395,-0.699300699,-9.200357143,898310.0
434,2019-20,1626259,Malcolm Miller,1610612761,TOR,Toronto Raptors,21900395,2019-12-16T00:00:00,TOR vs. CLE,W,1.8666666669999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,Regular Season,2019-2016106127610021900395,0.0,0.0,1588231.0
435,2019-20,1626181,Norman Powell,1610612761,TOR,Toronto Raptors,21900395,2019-12-16T00:00:00,TOR vs. CLE,W,35.51666667,11.0,15.0,0.733,4.0,6.0,0.667,0.0,0.0,0.0,0.0,6.0,6.0,5.0,0.0,4.0,1.0,0.0,1.0,1.0,26.0,16.0,0,0,Regular Season,2019-2016106127610021900395,25.52447552,42.07908963,10116576.0
436,2019-20,1629056,Terence Davis,1610612761,TOR,Toronto Raptors,21900395,2019-12-16T00:00:00,TOR vs. CLE,W,18.66666667,2.0,4.0,0.5,1.0,2.0,0.5,2.0,2.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,9.0,0,0,Regular Season,2019-2016106127610021900395,5.5944055939999995,18.10628571,898310.0
437,2019-20,1628449,Chris Boucher,1610612761,TOR,Toronto Raptors,21900395,2019-12-16T00:00:00,TOR vs. CLE,W,12.88333333,2.0,3.0,0.667,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,7.0,5.0,0,0,Regular Season,2019-2016106127610021900395,4.895104895,28.45218629,1588231.0
438,2019-20,201586,Serge Ibaka,1610612761,TOR,Toronto Raptors,21900395,2019-12-16T00:00:00,TOR vs. CLE,W,20.08333333,6.0,10.0,0.6,0.0,1.0,0.0,2.0,3.0,0.667,1.0,4.0,5.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,14.0,0.0,0,0,Regular Season,2019-2016106127610021900395,8.391608392,23.86137759,23271604.0
439,2019-20,201188,Marc Gasol,1610612761,TOR,Toronto Raptors,21900395,2019-12-16T00:00:00,TOR vs. CLE,W,27.13333333,4.0,9.0,0.444,0.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,19.0,0,0,Regular Season,2019-2016106127610021900395,8.041958042000001,14.87601966,25595700.0
440,2019-20,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,21900395,2019-12-16T00:00:00,TOR vs. CLE,W,27.85,6.0,9.0,0.667,0.0,2.0,0.0,0.0,0.0,0.0,2.0,7.0,9.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,12.0,9.0,0,0,Regular Season,2019-2016106127610021900395,11.88811189,22.7448833,2281800.0
441,2019-20,200768,Kyle Lowry,1610612761,TOR,Toronto Raptors,21900395,2019-12-16T00:00:00,TOR vs. CLE,W,36.68333333,6.0,13.0,0.462,3.0,7.0,0.429,5.0,8.0,0.625,0.0,4.0,4.0,11.0,1.0,0.0,0.0,1.0,4.0,5.0,20.0,13.0,1,0,Regular Season,2019-2016106127610021900395,13.98601399,24.20813267,34996296.0
442,2019-20,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,21900381,2019-12-14T00:00:00,TOR vs. BKN,W,34.55,10.0,26.0,0.385,3.0,5.0,0.6,7.0,10.0,0.7,1.0,9.0,10.0,5.0,2.0,3.0,3.0,2.0,4.0,5.0,30.0,2.0,1,0,Regular Season,2019-2016106127610021900381,25.80645161,31.91554269,2351839.0
443,2019-20,201586,Serge Ibaka,1610612761,TOR,Toronto Raptors,21900381,2019-12-14T00:00:00,TOR vs. BKN,W,20.78333333,4.0,7.0,0.5710000000000001,0.0,1.0,0.0,4.0,4.0,1.0,5.0,7.0,12.0,1.0,1.0,2.0,2.0,0.0,3.0,2.0,12.0,3.0,1,0,Regular Season,2019-2016106127610021900381,19.89247312,39.82907779,23271604.0
444,2019-20,201188,Marc Gasol,1610612761,TOR,Toronto Raptors,21900381,2019-12-14T00:00:00,TOR vs. BKN,W,33.9,6.0,11.0,0.545,3.0,5.0,0.6,2.0,2.0,1.0,1.0,14.0,15.0,2.0,0.0,1.0,2.0,1.0,4.0,5.0,17.0,6.0,1,0,Regular Season,2019-2016106127610021900381,28.49462366,27.92017699,25595700.0
445,2019-20,1626181,Norman Powell,1610612761,TOR,Toronto Raptors,21900381,2019-12-14T00:00:00,TOR vs. BKN,W,32.73333333,10.0,15.0,0.667,5.0,7.0,0.7140000000000001,0.0,1.0,0.0,1.0,3.0,4.0,1.0,1.0,0.0,2.0,0.0,6.0,1.0,25.0,18.0,0,0,Regular Season,2019-2016106127610021900381,18.8172043,28.755733199999998,10116576.0
446,2019-20,200768,Kyle Lowry,1610612761,TOR,Toronto Raptors,21900381,2019-12-14T00:00:00,TOR vs. BKN,W,38.9,5.0,14.0,0.35700000000000004,2.0,8.0,0.25,5.0,6.0,0.833,0.0,4.0,4.0,6.0,2.0,3.0,0.0,0.0,2.0,4.0,17.0,7.0,0,0,Regular Season,2019-2016106127610021900381,17.20430108,17.50455013,34996296.0
447,2019-20,1626178,Rondae Hollis-Jefferson,1610612761,TOR,Toronto Raptors,21900381,2019-12-14T00:00:00,TOR vs. BKN,W,7.033333333,0.0,4.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,-4.0,0,0,Regular Season,2019-2016106127610021900381,1.075268817,0.145165877,2500000.0
448,2019-20,1629056,Terence Davis,1610612761,TOR,Toronto Raptors,21900381,2019-12-14T00:00:00,TOR vs. BKN,W,13.36666667,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0,0,Regular Season,2019-2016106127610021900381,-4.838709677,-12.06531172,898310.0
449,2019-20,1629052,Oshae Brissett,1610612761,TOR,Toronto Raptors,21900381,2019-12-14T00:00:00,TOR vs. BKN,W,1.083333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,0,0,Regular Season,2019-2016106127610021900381,-2.150537634,-65.604,129568.0
450,2019-20,1626259,Malcolm Miller,1610612761,TOR,Toronto Raptors,21900381,2019-12-14T00:00:00,TOR vs. BKN,W,1.083333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0,0,Regular Season,2019-2016106127610021900381,0.0,0.0,1588231.0
451,2019-20,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,21900381,2019-12-14T00:00:00,TOR vs. BKN,W,21.3,2.0,7.0,0.28600000000000003,1.0,3.0,0.33299999999999996,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,1.0,5.0,10.0,0,0,Regular Season,2019-2016106127610021900381,-3.225806452,-3.864084507,2281800.0
452,2019-20,1628449,Chris Boucher,1610612761,TOR,Toronto Raptors,21900381,2019-12-14T00:00:00,TOR vs. BKN,W,5.516666667000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-10.0,0,0,Regular Season,2019-2016106127610021900381,-0.537634409,0.0,1588231.0
453,2019-20,200768,Kyle Lowry,1610612761,TOR,Toronto Raptors,21900359,2019-12-11T00:00:00,TOR vs. LAC,L,35.21166667,1.0,8.0,0.125,0.0,7.0,0.0,4.0,4.0,1.0,1.0,3.0,4.0,6.0,2.0,2.0,0.0,0.0,2.0,3.0,6.0,-7.0,0,0,Regular Season,2019-2016106127610021900359,10.07751938,7.269891607999999,34996296.0
454,2019-20,201586,Serge Ibaka,1610612761,TOR,Toronto Raptors,21900359,2019-12-11T00:00:00,TOR vs. LAC,L,19.69833333,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-12.0,0,0,Regular Season,2019-2016106127610021900359,0.775193798,-1.679888315,23271604.0
455,2019-20,1626181,Norman Powell,1610612761,TOR,Toronto Raptors,21900359,2019-12-11T00:00:00,TOR vs. LAC,L,34.02166667,7.0,11.0,0.636,2.0,5.0,0.4,6.0,6.0,1.0,1.0,2.0,3.0,1.0,5.0,1.0,0.0,1.0,3.0,5.0,22.0,-20.0,0,0,Regular Season,2019-2016106127610021900359,22.48062016,19.55709597,10116576.0
456,2019-20,1628449,Chris Boucher,1610612761,TOR,Toronto Raptors,21900359,2019-12-11T00:00:00,TOR vs. LAC,L,8.983333333,2.0,5.0,0.4,1.0,3.0,0.33299999999999996,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,0,0,Regular Season,2019-2016106127610021900359,5.426356589,17.52545455,1588231.0
457,2019-20,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,21900359,2019-12-11T00:00:00,TOR vs. LAC,L,34.63666667,4.0,14.0,0.28600000000000003,1.0,7.0,0.14300000000000002,4.0,4.0,1.0,2.0,5.0,7.0,0.0,2.0,1.0,2.0,1.0,3.0,2.0,13.0,-24.0,0,0,Regular Season,2019-2016106127610021900359,9.302325581,9.11614859,2281800.0
458,2019-20,1629056,Terence Davis,1610612761,TOR,Toronto Raptors,21900359,2019-12-11T00:00:00,TOR vs. LAC,L,15.01166667,3.0,8.0,0.375,2.0,5.0,0.4,2.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,10.0,-1.0,0,0,Regular Season,2019-2016106127610021900359,9.302325581,16.78720995,898310.0
459,2019-20,1626178,Rondae Hollis-Jefferson,1610612761,TOR,Toronto Raptors,21900359,2019-12-11T00:00:00,TOR vs. LAC,L,13.41166667,1.0,4.0,0.25,0.0,0.0,0.0,1.0,2.0,0.5,4.0,4.0,8.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,3.0,-9.0,0,0,Regular Season,2019-2016106127610021900359,3.1007751939999997,13.17233752,2500000.0
460,2019-20,1626259,Malcolm Miller,1610612761,TOR,Toronto Raptors,21900359,2019-12-11T00:00:00,TOR vs. LAC,L,3.016666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,Regular Season,2019-2016106127610021900359,0.0,0.0,1588231.0
461,2019-20,201188,Marc Gasol,1610612761,TOR,Toronto Raptors,21900359,2019-12-11T00:00:00,TOR vs. LAC,L,31.02166667,4.0,8.0,0.5,1.0,2.0,0.5,0.0,2.0,0.0,4.0,7.0,11.0,6.0,2.0,3.0,1.0,0.0,4.0,5.0,9.0,0.0,0,0,Regular Season,2019-2016106127610021900359,24.03100775,22.26240799,25595700.0
462,2019-20,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,21900359,2019-12-11T00:00:00,TOR vs. LAC,L,35.20333333,9.0,20.0,0.45,1.0,4.0,0.25,5.0,5.0,1.0,1.0,3.0,4.0,3.0,3.0,1.0,3.0,1.0,4.0,3.0,24.0,-16.0,0,0,Regular Season,2019-2016106127610021900359,23.25581395,21.48955591,2351839.0
463,2019-20,1626259,Malcolm Miller,1610612761,TOR,Toronto Raptors,21900345,2019-12-09T00:00:00,TOR @ CHI,W,6.316666667000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0,Regular Season,2019-2016106127610021900345,-1.863354037,-4.42353562,1588231.0
464,2019-20,1629056,Terence Davis,1610612761,TOR,Toronto Raptors,21900345,2019-12-09T00:00:00,TOR @ CHI,W,12.06833333,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,-6.0,0,0,Regular Season,2019-2016106127610021900345,-1.863354037,-3.236403812,898310.0
465,2019-20,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,21900345,2019-12-09T00:00:00,TOR @ CHI,W,36.715,4.0,9.0,0.444,0.0,2.0,0.0,2.0,3.0,0.667,1.0,4.0,5.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,10.0,9.0,0,0,Regular Season,2019-2016106127610021900345,14.28571429,12.7207136,2281800.0
466,2019-20,200768,Kyle Lowry,1610612761,TOR,Toronto Raptors,21900345,2019-12-09T00:00:00,TOR @ CHI,W,38.52,3.0,15.0,0.2,1.0,8.0,0.125,4.0,5.0,0.8,0.0,7.0,7.0,7.0,2.0,0.0,1.0,0.0,2.0,7.0,11.0,7.0,0,0,Regular Season,2019-2016106127610021900345,10.55900621,6.4701973,34996296.0
467,2019-20,1626181,Norman Powell,1610612761,TOR,Toronto Raptors,21900345,2019-12-09T00:00:00,TOR @ CHI,W,28.66666667,7.0,16.0,0.43799999999999994,1.0,6.0,0.16699999999999998,2.0,4.0,0.5,1.0,3.0,4.0,3.0,1.0,2.0,0.0,0.0,2.0,3.0,17.0,7.0,0,0,Regular Season,2019-2016106127610021900345,14.28571429,19.56334884,10116576.0
468,2019-20,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,21900345,2019-12-09T00:00:00,TOR @ CHI,W,38.76666667,7.0,18.0,0.389,2.0,6.0,0.33299999999999996,6.0,8.0,0.75,0.0,6.0,6.0,1.0,2.0,1.0,1.0,0.0,0.0,4.0,22.0,1.0,0,0,Regular Season,2019-2016106127610021900345,19.25465839,16.067773000000003,2351839.0
469,2019-20,201586,Serge Ibaka,1610612761,TOR,Toronto Raptors,21900345,2019-12-09T00:00:00,TOR @ CHI,W,18.53333333,3.0,11.0,0.273,1.0,1.0,1.0,4.0,4.0,1.0,6.0,8.0,14.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,11.0,-8.0,1,0,Regular Season,2019-2016106127610021900345,16.14906832,24.98341727,23271604.0
470,2019-20,1626178,Rondae Hollis-Jefferson,1610612761,TOR,Toronto Raptors,21900345,2019-12-09T00:00:00,TOR @ CHI,W,16.96666667,3.0,7.0,0.429,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,6.0,-6.0,0,0,Regular Season,2019-2016106127610021900345,1.242236025,2.6290373280000003,2500000.0
471,2019-20,201188,Marc Gasol,1610612761,TOR,Toronto Raptors,21900345,2019-12-09T00:00:00,TOR @ CHI,W,29.48,4.0,7.0,0.5710000000000001,1.0,2.0,0.5,0.0,0.0,0.0,3.0,6.0,9.0,5.0,1.0,2.0,4.0,0.0,4.0,0.0,9.0,9.0,0,0,Regular Season,2019-2016106127610021900345,21.73913043,27.10261194,25595700.0
472,2019-20,1628449,Chris Boucher,1610612761,TOR,Toronto Raptors,21900345,2019-12-09T00:00:00,TOR @ CHI,W,13.96666667,2.0,4.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,2.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,-9.0,0,0,Regular Season,2019-2016106127610021900345,6.211180124,14.07830549,1588231.0
473,2019-20,201586,Serge Ibaka,1610612761,TOR,Toronto Raptors,21900338,2019-12-08T00:00:00,TOR @ PHI,L,27.76666667,5.0,15.0,0.33299999999999996,2.0,5.0,0.4,0.0,1.0,0.0,3.0,4.0,7.0,3.0,3.0,0.0,0.0,1.0,6.0,2.0,12.0,-2.0,0,0,Regular Season,2019-2016106127610021900338,0.606060606,4.925582233,23271604.0
474,2019-20,1629056,Terence Davis,1610612761,TOR,Toronto Raptors,21900338,2019-12-08T00:00:00,TOR @ PHI,L,16.95,3.0,5.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,6.0,-8.0,0,0,Regular Season,2019-2016106127610021900338,10.303030300000001,19.75286136,898310.0
475,2019-20,1628449,Chris Boucher,1610612761,TOR,Toronto Raptors,21900338,2019-12-08T00:00:00,TOR @ PHI,L,4.466666667,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,0,0,Regular Season,2019-2016106127610021900338,3.6363636360000005,30.82097015,1588231.0
476,2019-20,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,21900338,2019-12-08T00:00:00,TOR @ PHI,L,36.48166667,7.0,18.0,0.389,0.0,4.0,0.0,2.0,3.0,0.667,3.0,4.0,7.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,16.0,0.0,0,0,Regular Season,2019-2016106127610021900338,12.72727273,12.95053223,2351839.0
477,2019-20,201188,Marc Gasol,1610612761,TOR,Toronto Raptors,21900338,2019-12-08T00:00:00,TOR @ PHI,L,30.21666667,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,2.0,0.0,1.0,0.0,5.0,1.0,0.0,9.0,0,0,Regular Season,2019-2016106127610021900338,-5.454545455,-7.017584115,25595700.0
478,2019-20,1626178,Rondae Hollis-Jefferson,1610612761,TOR,Toronto Raptors,21900338,2019-12-08T00:00:00,TOR @ PHI,L,16.03333333,4.0,6.0,0.667,1.0,2.0,0.5,3.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0,12.0,-16.0,0,0,Regular Season,2019-2016106127610021900338,12.72727273,29.62920998,2500000.0
479,2019-20,1626181,Norman Powell,1610612761,TOR,Toronto Raptors,21900338,2019-12-08T00:00:00,TOR @ PHI,L,22.735,3.0,8.0,0.375,1.0,4.0,0.25,1.0,1.0,1.0,1.0,1.0,2.0,0.0,4.0,3.0,1.0,0.0,2.0,1.0,8.0,-12.0,0,0,Regular Season,2019-2016106127610021900338,2.424242424,7.267385088999999,10116576.0
